ImageId,EncodedPixels
test_mask_11,13838 1 14088 1 15872 1 15877 1 15882 1 16117 1 16119 1 16124 1 16130 1 16320 1 16334 1 16367 1 16371 2 16378 1 16382 1 16584 1 16616 1 16621 1 16626 1 16632 1 16831 1 16834 1 16841 2 16871 2 16874 1 16876 1 17091 2 17122 3 17593 1 17624 1 17834 1 17864 1 17874 1 18084 1 18099 2 18114 1 18328 1 18354 2 18364 1 18366 1 18375 1 18604 2 18616 1 18822 1 18831 1 18855 1 19070 2 19095 1 19339 1 19348 1 19370 1 19575 1 19820 1 19827 1 20320 2 20325 1 20568 3 20574 1 21072 1 21074 1 21556 3 21562 1 21800 3 21806 2 21817 3 22052 1 22066 4 22306 3 22315 5 22553 2 22557 1 22564 1 22566 5 22682 1 22803 1 22805 1 22810 1 22815 2 23054 2 23308 1 23311 1 23550 1 23554 1 23559 2 23563 1 23800 1 23805 2 24054 1 24056 1 24298 1 24302 3 24308 1 24314 1 24548 1 24553 2 24559 1 24809 4 25056 1 25299 1 25552 1 25561 2 25801 2 25804 1 26051 3 26298 1 26300 5 26550 2 26553 2 26800 1 27288 2 28561 1 28811 1 29312 1 29536 1 29562 1 29786 1 29788 1 30037 1 30058 1 30287 2 30290 1 30297 1 30307 1 30316 1 30535 1 30537 1 30539 1 30553 1 30558 2 31039 1 31295 1 31314 1 32035 1 32046 1 32548 1 33042 1 34290 1 35289 1 39054 1 39070 1 39315 2 39556 1 39800 1 39818 1 39820 1 40053 1 40063 1 40066 1 40068 3 40567 1 40569 1 40800 1 40815 1 41052 1 41068 5 41074 1 41304 1 41316 1 41320 1 41327 1 41568 1 41800 1 41802 1 41821 1 41823 1 42053 2 42069 1 42072 1 42315 2 42319 1 42321 2 42570 2 42577 1 42815 3 42821 1 42825 1 42827 1 42835 1 43071 5 43077 2 43082 2 43252 1 43315 2 43320 2 43333 1 43564 2 43567 1 43569 4 43574 1 43577 1 43581 1 43585 1 43815 1 43818 2 43823 1 43830 2 44064 1 44067 4 44074 1 44076 1 44078 1 44080 1 44082 2 44314 1 44317 4 44325 4 44331 3 44335 1 44569 4 44575 3 47862 1
test_mask_12,1253 1 19596 1 19600 3 19632 1 19847 2 19851 3 20099 4 20123 1 20134 1 20342 1 20345 2 20350 2 20367 1 20383 1 20595 1 20597 5 20610 1 20626 1 20629 1 20842 1 20846 1 21093 1 21097 1 21106 1 21128 1 21346 2 21584 1 21587 2 21593 1 21599 1 21650 1 21655 1 21848 3 21911 1 22084 1 22091 1 22098 3 22161 1 22338 3 22345 1 22347 3 22401 2 22413 1 22422 1 22585 1 22588 3 22597 2 22600 2 22651 1 22665 1 22840 1 22846 2 22902 2 23089 1 23332 1 23347 1 23835 1 24445 1 24579 1 25817 3 26068 3 26314 1 26318 3 28317 1 28559 1 29306 1 29551 5 29801 3 30052 4 30058 1 30298 1 30300 1 30303 2 30307 1 30550 2 30553 1 30559 1 30803 2 31050 2 31055 1 31302 1 31304 2 31550 1 31798 1 32048 1 32050 1 32052 1 32298 1 32301 2 32304 1 32549 1 32801 1 33049 1 33302 1 33551 4 33801 3 34048 1 34050 5 34300 5 34550 2 35049 1 37552 1 37802 1 38052 1 38054 1 38301 1 38551 1 39054 1 39556 1 41809 1 41817 2 42057 1 42069 1 42815 1 43570 2 44069 1 44127 1 44319 2 44577 1
test_mask_13,1253 1 13837 2 13843 1 13869 1 14088 1 14365 1 14588 2 14620 1 14834 1 14838 1 14840 1 14849 3 14871 1 15084 2 15100 2 15831 1 15833 1 15835 1 15846 2 16070 1 16081 1 16083 1 16103 1 16320 1 16330 1 16335 1 16584 2 16595 2 16606 1 16829 1 16831 1 16834 2 16841 1 16845 1 16848 1 17077 1 17084 1 17091 3 17108 1 17327 1 17339 1 17342 1 17346 1 17358 1 17575 1 17577 1 17592 1 17827 2 17833 1 18052 1 18067 1 18076 1 18083 1 18287 1 18302 1 18324 1 18569 2 18572 3 18582 1 18787 1 18800 2 18823 2 19039 1 19054 1 19317 1 19536 1 19538 2 19567 1 20057 1 20283 1 20285 1 20304 1 20315 1 20560 2 20566 2 20574 1 20806 1 20810 4 21055 1 21061 1 21066 1 21299 2 21556 1 21559 4 21567 2 21812 2 21817 3 22052 1 22060 1 22287 1 22307 3 22316 2 22538 1 22553 1 22557 2 22566 1 22785 1 22808 1 22816 1 23061 1 23308 2 25802 1 26052 1 41659 1 51002 1
test_mask_14,1253 1 13869 1 13874 1 14119 1 14869 1 15115 1 15840 1 15862 1 15867 1 16351 2 16584 1 16601 1 16606 1 16616 1 16621 1 16626 1 16829 1 16834 1 16840 3 16871 1 16876 1 17091 2 17122 1 17822 1 17847 1 18067 3 18319 2 18323 1 18568 2 18573 1 18604 1 18803 1 18817 3 18831 1 19068 2 19339 1 19538 2 19558 1 19566 4 19800 1 19813 1 19816 2 19820 1 20057 1 20060 1 20068 1 20304 2 20314 2 20558 4 20566 2 20808 4 20814 1 21056 1 21061 1 21066 1 21553 1 21558 3 21567 1 21800 2 21819 1 21925 1 21931 1 22052 1 22178 1 22303 2 22307 2 22316 1 22433 1 22553 2 22557 1 22566 1 22678 1 22682 1 22809 1 22928 1 22943 1 23057 1 23195 1 23301 1 23308 2 24195 1 24439 1 24445 1 24450 1 24548 1 24935 1 27289 1 27539 1 29536 1 29786 1 29788 1 30034 1 30036 3 30286 3 30534 2 30539 1 30786 1 31034 1 31038 1 31286 1 31288 1 32046 1 33786 1 34034 1 34037 2 34535 1 35286 1 35288 2 38038 1 39800 1 40049 1 40567 1 40815 1 41068 2 41074 1 41316 1 41320 1 41327 1 41569 1 41817 1 41821 1 42069 1 42072 1 42307 1 42315 1 42319 4 42329 1 42350 1 42570 2 42815 2 42821 1 42827 2 42835 1 43078 1 43091 1 43093 2 43098 1 43106 3 43114 1 43122 2 43593 1 43597 2 43613 1 43621 1 43832 1 43845 1 43863 1 43871 2 44112 1 44124 1 44127 1 44331 1 44346 1 44358 1 44374 1 44602 1 44608 1
test_mask_15,1253 1 12059 1 12062 1 12091 1 12093 1 12310 1 12557 4 12587 1 12590 1 12808 2 12840 1 13058 1 13089 1 13340 1 13869 1 14838 1 15115 1 15862 1 16081 1 16112 1 16119 1 16365 3 16584 2 16615 3 16626 1 16834 1 16863 1 16865 2 16871 1 16876 1 17362 1 17873 1 18862 1 19538 1 19622 1 19794 1 19874 1 20044 1 20284 1 20293 1 20305 1 20546 1 20837 1 20868 1 21036 1 21124 1 21299 1 21585 1 21590 1 21621 1 21831 1 22036 1 22038 1 22284 1 22287 1 22371 1 22538 1 22553 1 22585 1 22588 1 22785 1 22871 1 23039 1 23300 1 23331 1 23538 1 23831 1 24292 1 24298 1 24334 2 24548 1 24584 2 24858 1 26288 1 26292 1 26363 1 29786 1 30288 1 30535 1 31302 1 31548 1 31550 1 31553 1 31799 1 32050 1 32052 2 32298 1 32300 5 32548 1 32551 1 32800 1 32803 2 33049 2 33298 1 33302 3 33551 1 33553 2 33801 3 34050 5 34300 2 34303 2 34550 1 34554 1 34799 1 34802 1 35050 1 35815 1 36318 2 37069 1 37817 1 38069 1 39093 1 39831 1 39834 1 40357 1 40591 1 40846 1 40859 1 41100 2 41105 3 41110 2 41114 1 41347 1 41351 1 41358 1 41389 1 41420 1 41598 2 41851 2 41854 1 41862 3 42100 1 42104 1 42112 2 42347 1 42350 5 42381 1 42384 2 42601 3 42615 1 42634 1 42665 1 42847 2 42855 3 42890 1 43124 1 43624 1
test_mask_16,1253 1 1331 1 13838 1 15831 1 16088 1 16320 1 16334 1 16336 1 16351 2 16579 1 16581 1 16584 2 16595 1 16601 1 16829 1 16834 1 16841 2 16845 1 17084 2 17090 4 17342 2 17592 2 17596 2 17600 1 17818 2 17834 1 17842 1 17847 4 18067 2 18092 1 18099 2 18131 1 18318 3 18341 1 18344 1 18351 1 18569 2 18572 3 18596 2 18600 1 18604 1 18831 1 18848 2 18855 1 19128 1 19316 2 19332 2 19339 1 19341 1 19347 1 19538 2 19569 2 19591 1 19598 1 19630 1 19632 1 19799 2 19843 1 19878 1 19880 1 19882 1 20056 1 20088 1 20304 2 20377 1 20558 1 20560 2 20563 1 20567 1 20620 1 20624 1 20626 1 20629 1 20632 1 20663 1 20798 1 20806 1 20808 1 20810 2 20837 1 20840 1 20857 1 20865 1 20868 1 20871 1 20873 2 20876 1 21055 1 21058 1 21118 1 21123 2 21299 2 21374 1 21553 1 21556 2 21559 2 21616 1 21619 1 21621 2 21655 1 21800 5 21806 1 21811 2 21874 1 22036 1 22051 1 22053 1 22287 1 22296 2 22302 1 22304 2 22308 2 22371 1 22422 1 22538 1 22548 1 22553 2 22557 2 22620 2 22785 1 22789 1 22800 1 22803 2 22806 1 22809 2 23055 1 23061 1 23300 1 23306 1 23550 1 23552 1 23554 1 23559 1 23800 1 23803 2 24049 1 24054 1 24298 1 24303 2 24548 1 24553 2 24798 1 24935 1 25046 1 25050 1 25299 2 25544 1 25552 2 25802 1 26037 1 26044 2 26288 1 26292 2 26295 1 26300 2 26542 2 26550 1 26793 1 27286 1 27288 2 27536 1 27539 1 27778 1 28036 1 28285 2 28786 1 29286 1 29536 1 29538 1 29705 1 29786 1 29788 2 30034 1 30036 3 30282 1 30284 1 30286 3 30534 2 30537 1 30539 1 30787 1 30789 1 31034 1 31038 1 31286 1 31288 2 32035 1 32042 1 32534 1 33042 1 33538 1 33786 1 34037 3 34288 1 35038 1 35289 1 36035 2 38539 1 39800 1 40049 1 42322 1 43078 1 43252 1
test_mask_17,1253 1 8829 1 8835 2 8866 2 9871 1 10072 1 10082 1 10088 1 10092 1 10104 1 10113 2 10116 2 10119 1 10148 2 10333 2 10364 2 10395 2 10570 1 10583 1 10585 3 10593 1 10614 1 10616 3 10624 1 10633 1 10648 2 10831 1 10835 1 10865 2 10869 1 10897 1 11050 1 11081 1 11084 1 11086 1 11112 2 11115 1 11117 1 11119 1 11144 1 11305 1 11320 2 11336 2 11366 3 11376 1 11383 1 11398 1 11577 1 11586 1 11589 1 11593 1 11617 1 11620 1 11624 1 11651 1 11820 1 11841 1 11872 1 11875 1 11883 1 12077 1 12090 1 12093 1 12112 1 12124 1 12306 1 12337 2 12345 1 12368 2 12376 1 12587 1 12590 1 12622 1 12837 1 12839 3 12868 1 12871 1 12873 1 12875 1 13077 1 13079 1 13087 1 13089 1 13120 2 13124 1 13126 1 13340 1 13343 1 13369 1 13371 1 13376 1 13584 1 13588 1 13619 1 13625 1 13806 1 13840 1 13869 1 13871 1 13874 1 14067 2 14316 3 14566 2 14569 1 14588 3 14619 3 14651 2 14803 1 14807 1 14819 1 14838 1 14840 1 14871 1 15053 1 15831 1 16085 1 16116 1 16554 1 16584 2 16616 1 16829 1 16834 2 16840 1 16857 1 16863 1 16865 2 17077 1 17079 1 17082 1 17123 1 17327 1 17577 1 17825 1 17827 1 17834 1 17836 1 17866 1 17873 1 18051 2 18067 1 18075 1 18083 1 18114 1 18302 1 18324 1 18332 1 18364 1 18553 2 18569 1 18573 2 18582 1 18613 1 18800 2 18824 1 18831 1 18862 2 19309 1 19316 2 19324 2 19332 2 19363 2 19372 1 19538 1 19570 1 19815 1 19822 1 20064 1 20071 2 20563 1 20810 2 20826 1 21066 1 21473 1 21556 1 21559 2 21566 3 21817 3 22060 1 22067 2 22307 2 22314 1 22316 1 22538 1 22557 2 22566 1 22785 1 22787 1 22789 1 22815 2 23039 1 23308 2 23316 1 27288 2 27539 1 29536 1 29786 1 29788 1 30034 1 30036 1 30038 1 30286 3 30535 1 30537 1 31288 1 32050 1 32299 1 34051 1 39800 1 40069 1 40815 1 41069 1 41072 1 41074 1 41821 1 42072 1 42322 1 42571 1 44069 2 45820 1 51002 1
test_mask_18,1253 1 15877 1 15880 1 15882 1 16123 1 16130 1 16355 2 16371 1 16378 1 16382 1 16601 1 16605 2 16626 1 16632 1 16874 1 16876 1 16879 1 17105 1 17122 1 17128 1 17348 1 17378 1 17847 1 17853 1 18098 3 18349 2 18597 1 18600 2 18604 2 18849 2 19099 3 19347 1 19351 1 19568 3 19585 1 19598 4 19831 1 19841 1 19843 1 19851 1 20088 1 20092 1 20336 1 20338 1 20346 1 20587 1 20589 2 20597 1 20839 2 21089 1 21097 1 21556 1 21588 1 21590 1 21806 2 22308 1 22339 1 22557 1 22588 1 22597 1 22805 1 22834 1 22837 1 22840 2 23554 1 23559 1 23590 1 23831 1 24302 1 24304 1 24308 2 24335 1 24554 1 24579 1 24585 1 25802 1 25804 1 26052 1 26054 1 26302 3 26550 2 26554 1 26801 1 27304 1 28302 1 29049 1 29551 2 29554 1 29801 4 30050 1 30052 3 30298 1 30300 1 30302 3 30550 2 30553 1 30803 2 31049 2 31302 4 31554 1 31804 1 32048 1 32050 1 32052 3 32301 4 32802 1 33049 2 33302 1 33551 2 33554 1 33801 4 34048 1 34050 5 34300 5 34550 2 34554 2 34804 2 37809 1 40081 1 40591 1 41820 1 42087 1 42321 1 42570 2 43103 1 43595 1 44358 1
test_mask_19,1253 1 13869 1 13874 1 14119 1 14620 1 14869 1 15084 1 15115 1 15117 1 15131 1 15383 1 15601 1 15624 1 15632 2 15831 1 15835 1 15837 1 15840 1 15846 1 15851 1 15862 1 15869 1 15872 1 15877 2 15882 1 16083 3 16088 1 16092 1 16102 2 16108 1 16117 1 16119 1 16124 1 16127 1 16333 2 16338 1 16346 1 16350 3 16369 1 16377 2 16382 2 16579 1 16581 1 16584 3 16588 1 16590 1 16595 1 16601 2 16604 3 16615 2 16626 1 16633 1 16663 1 16829 1 16834 2 16840 2 16845 1 16856 1 16860 1 16871 1 16873 2 16876 1 16879 2 17079 1 17081 1 17084 2 17091 2 17096 1 17105 2 17122 3 17128 1 17154 1 17346 2 17378 1 17597 1 17608 1 17624 1 17627 1 17660 1 17827 1 17832 1 17834 1 17842 1 17848 1 17850 1 17873 1 17881 1 17909 5 17916 1 18082 2 18160 4 18320 2 18332 2 18355 1 18410 4 18415 1 18569 2 18572 3 18579 1 18596 1 18604 2 18659 1 18662 2 18666 1 18831 1 18855 2 18910 1 18912 1 18915 1 19070 1 19161 3 19316 1 19332 1 19339 1 19378 1 19409 1 19565 1 19568 4 19591 1 19598 1 19653 1 19660 2 19663 1 19668 1 19816 1 19819 3 19843 1 20064 1 20068 3 20088 1 20119 1 20314 2 20318 2 20429 1 20433 1 20563 1 20566 5 20574 1 20587 1 20660 1 20668 1 20814 1 20837 1 20842 1 20845 1 20857 1 20873 1 20884 1 20896 1 20899 1 20904 1 20907 1 20910 1 20934 2 21065 3 21155 1 21169 1 21186 1 21315 1 21553 1 21556 4 21561 2 21564 1 21566 3 21590 1 21647 1 21681 1 21684 1 21800 3 21805 3 21811 1 21813 1 21816 4 21894 1 22051 2 22066 4 22303 3 22307 3 22314 6 22432 2 22548 1 22553 2 22557 1 22565 5 22682 2 22801 1 22803 1 22805 1 22809 2 22815 3 22934 2 23053 3 23060 2 23301 1 23308 2 23315 2 23550 1 23554 2 23559 2 23800 2 23805 1 24052 1 24054 1 24298 1 24302 4 24548 1 24553 3 25299 1 25552 1 25801 4 26051 4 26298 1 26300 5 26550 2 26553 2 26800 1 26804 1 27051 1 28310 2 28549 1 29542 1 29809 1 30037 1 30058 2 30307 2 30535 1 30553 1 30558 2 30789 1 31041 1 31302 1 31304 1 32050 1 32053 1 32318 2 33050 1 33065 1 33319 1 33552 1 33802 1 34051 2 34304 1 36577 1 38831 1 39820 1 40070 1 40815 1 40828 1 41076 1 41084 1 41320 1 41324 1 41326 2 41584 1 41599 1 41820 1 41827 2 41833 1 41852 1 42080 1 42322 1 42350 1 42353 1 42571 1 42817 1 42825 1 43093 1 43108 2 43124 1 43593 1 43624 1 43850 1
test_mask_20,1253 1 1456 1 10333 2 10586 1 10648 1 10831 1 10838 1 11050 1 11081 1 12543 2 12793 1 20549 1 22538 1 33525 1 34780 1 35030 1 35281 1 39052 1 39298 1 39302 1 39549 1 39554 1 39800 3 40050 1 40052 2 40298 1 40301 1 40303 2 40552 2 40799 1 40804 1 41051 2 41074 1 41302 3 41551 1 41553 1 41581 1 41636 1 41800 3 42049 2 42053 2 42072 2 42318 5 42325 1 42552 2 42571 1 42800 1 42827 2 42835 1
test_mask_21,1253 1 16122 1 16601 2 17791 1 19538 2 19570 1 19663 1 19817 1 20185 1 20284 1 20418 1 20566 2 20660 1 20933 1 21036 1 21183 1 21947 1 22036 1 22286 1 22288 1 22430 1 22538 1 22553 1 22785 1 23039 1 23538 2 24548 1 26037 1 27288 2 27539 1 29536 1 29786 1 30038 1 30287 2 30535 1 31288 1 33786 1 34038 1 34288 1 34535 1 35288 2 39800 1 40050 1 40053 2 40301 1 40303 1 40552 1 41053 1 41302 1 41304 1 41553 1 41800 3 42053 1 42800 1 51002 1
test_mask_22,1253 1 16076 1 16091 1 17791 1 18037 1 18287 1 18290 1 18292 1 18540 1 18543 1 18785 1 18787 1 18789 1 19037 3 19042 1 19288 1 19536 4 19778 1 19782 1 19785 2 19788 2 20028 1 20036 2 20276 1 20282 7 20534 3 20538 1 20543 1 20777 1 20783 3 21034 1 21036 1 21285 2 24277 1 24527 1 34013 1 41275 1 41526 1 42038 1 42274 1 42331 1 42780 1 43028 1 43030 2 43277 1 43281 1 43528 1 43775 4 44026 2 44276 1 45536 1 47052 1 47302 1 47550 1 47552 1 47800 1 47802 3 48051 1 48054 1 48577 1 49083 1 49333 1 49574 1 49581 1 49583 1 49823 1 49831 1 49833 1 49835 1 50082 1 50097 1 50581 1 50598 1
test_mask_23,1253 1 1331 1 1378 1 1456 1 18588 1 19539 1 20507 1 21001 1 21254 1 21503 1 23039 1 27288 2 30288 1 30535 1 30537 1 30789 1 31288 1 31502 1 35039 1 35289 1 39552 1 40053 1 40784 1 41286 3 41536 1 41784 1 41787 2 42032 1 42038 1 42284 2 42287 1 42535 1 42539 1 42789 1 43038 2 43786 1 45286 1 45538 1 45788 1 47800 1 47803 1 49052 1 49302 1 49538 1 49550 2 49788 1 49800 2 49803 1 51315 1 52068 1 52076 1
test_mask_24,1253 1 16632 1 17629 1 17873 1 17881 1 18099 1 18114 1 18123 1 18131 1 18350 1 18355 1 18366 1 18377 1 18386 1 18600 2 18616 1 18623 2 18626 2 18632 1 18635 1 18862 2 18865 1 18879 2 19370 1 19378 1 19569 2 19585 1 19598 1 19601 1 19622 1 19629 2 19661 1 19664 1 19810 2 19820 1 19831 1 19843 1 19862 1 19874 1 19893 1 19916 1 20059 3 20088 1 20119 1 20310 1 20335 1 20366 2 20555 2 20558 1 20561 3 20567 1 20579 1 20586 2 20589 1 20617 1 20620 1 20629 1 20649 1 20652 1 20655 1 20660 1 20808 2 20826 1 20834 1 20837 1 20840 1 20842 1 20856 2 20865 1 20868 1 20871 1 20873 1 20876 1 20887 2 20902 3 21061 1 21066 1 21083 1 21087 1 21093 1 21118 1 21124 1 21128 1 21149 1 21155 1 21159 1 21169 1 21393 1 21406 1 21553 1 21556 1 21558 2 21585 1 21590 1 21616 1 21618 2 21621 2 21629 1 21647 1 21800 2 21804 2 21811 1 21818 1 21831 1 21863 1 21873 2 21963 1 22052 2 22066 1 22302 4 22307 2 22316 2 22335 1 22366 1 22370 2 22432 2 22548 1 22550 1 22553 2 22557 1 22565 2 22568 2 22585 1 22621 1 22628 1 22800 1 22803 2 22809 2 22816 2 22865 1 22868 1 22871 1 22959 1 23054 2 23299 3 23306 1 23311 2 23331 1 23362 3 23368 1 23425 1 23551 1 23553 2 23559 2 23621 1 23675 1 23679 2 23684 1 23706 1 23710 2 23715 1 23800 4 23805 1 23925 1 23956 1 23960 1 23962 2 24049 1 24052 3 24195 1 24215 1 24226 2 24298 1 24302 3 24323 1 24423 1 24432 1 24459 1 24461 1 24463 1 24470 2 24475 2 24548 1 24550 5 24579 1 24673 1 24704 1 24709 2 24715 3 24720 1 24800 1 24934 3 24960 1 24965 3 24971 1 25050 1 25077 1 25216 2 25299 2 25552 1 25575 1 25709 1 25715 1 25717 1 25802 1 25804 1 25958 2 26051 2 26208 1 26298 1 26301 2 26324 1 26440 1 26472 1 26549 2 26706 1 26800 1 27039 1 27051 1 27214 1 27216 1 27289 1 27464 1 27466 1 27473 1 27539 1 27963 1 28034 1 28285 1 28462 1 28467 1 28556 1 28709 1 28712 1 28715 1 28717 1 28786 1 28962 1 28967 1 29286 1 29308 2 29459 2 29465 2 29536 1 29538 1 29706 2 29711 1 29717 1 29786 1 29788 1 29965 1 29967 1 30034 5 30058 1 30210 1 30213 1 30215 1 30222 1 30284 1 30286 3 30307 1 30454 1 30460 1 30463 1 30472 2 30535 2 30539 1 30705 1 30714 2 30718 1 30786 3 30954 1 30968 1 31034 1 31206 3 31214 1 31216 1 31286 1 31288 2 31458 1 31465 1 31706 1 31709 2 31778 1 31954 1 31960 1 31963 1 32026 1 32036 1 32206 1 32210 1 32298 1 32303 2 32454 1 32458 3 32548 1 32553 1 32701 1 32707 1 32709 1 32712 1 32786 1 32954 1 32956 1 32960 1 33205 1 33302 2 33458 1 33460 1 33551 1 33717 1 33781 1 33786 1 33958 1 34038 1 34205 1 34207 2 34455 3 34706 1 35038 2 35288 2 37786 1 38038 1 43218 1 43966 1 48075 1
test_mask_25,1253 1 16352 1 16595 1 18375 1 18626 1 21791 1 29784 1 30037 1 30288 1 30789 1 31288 1 43628 1 43643 1 44374 1 44389 1 51002 1
test_mask_26,1253 1 12337 1 13838 1 14088 1 14334 1 14344 1 15084 1 15846 1 16071 1 16087 2 16102 2 16320 2 16325 1 16351 2 16356 1 16383 1 16570 1 16575 1 16584 1 16595 1 16601 1 16606 1 16632 1 16810 2 16834 1 16841 3 16845 2 16873 1 17060 2 17077 1 17091 3 17122 2 17328 1 17342 2 17346 2 17567 1 17572 1 17592 2 17596 5 17603 1 17624 1 17791 1 17816 4 17822 1 17827 1 17839 2 17842 1 17844 2 17847 5 17878 1 17882 1 18052 1 18067 3 18099 2 18131 1 18314 2 18317 3 18323 2 18343 1 18346 1 18348 1 18350 1 18375 1 18377 1 18563 1 18569 2 18572 3 18587 1 18595 1 18597 1 18600 2 18604 2 18635 1 18787 1 18800 1 18803 1 18817 3 18823 1 18848 1 18881 1 19039 1 19065 1 19067 1 19069 2 19097 1 19100 1 19308 1 19315 2 19339 1 19341 1 19347 1 19378 1 19536 1 19538 2 19554 2 19558 2 19564 7 19574 1 19590 1 19598 2 19663 1 19789 2 19800 1 19807 1 19810 1 19813 1 19816 2 19819 2 19831 1 19839 1 19843 1 19911 1 20057 1 20060 2 20068 2 20088 1 20262 1 20284 1 20293 1 20304 2 20307 2 20314 2 20335 1 20339 1 20418 1 20555 2 20558 1 20560 2 20563 1 20566 3 20579 1 20586 1 20589 1 20592 2 20597 2 20657 1 20660 1 20806 1 20809 3 20813 2 20816 1 20821 1 20826 1 20834 1 20837 1 20840 1 20842 1 20845 1 21036 1 21041 1 21055 2 21058 1 21061 2 21065 3 21075 1 21087 1 21089 1 21093 1 21159 1 21299 2 21315 1 21330 1 21334 1 21553 1 21556 1 21559 4 21566 3 21576 2 21582 1 21584 1 21590 2 21786 1 21800 5 21811 2 21818 2 21832 1 21843 1 21931 1 22009 1 22031 1 22036 1 22038 2 22052 2 22284 1 22287 2 22296 1 22303 3 22307 3 22316 1 22340 1 22532 1 22538 1 22546 1 22548 1 22553 2 22557 2 22565 2 22784 2 22787 1 22789 1 22809 2 22816 1 23038 2 23048 1 23292 1 23300 2 23308 2 23316 1 23325 1 23331 1 23333 1 23538 2 23551 1 23583 1 24295 1 24298 1 24542 1 24545 1 24548 1 24579 1 24796 1 24798 1 24821 1 25046 1 25077 1 25292 1 25326 2 25552 1 25575 2 25775 2 25786 1 25788 1 25824 3 26009 1 26036 4 26045 1 26075 2 26288 1 26301 1 26323 2 26532 1 26535 1 26543 1 26550 1 26573 1 26782 1 26785 1 26787 1 27039 1 27265 1 27280 1 27286 1 27288 2 27515 1 27528 1 27536 1 27538 3 27778 1 27789 1 28012 1 28032 5 28262 1 28285 2 28527 1 28783 1 28786 1 29028 1 29034 3 29283 1 29286 1 29536 1 29538 1 29786 1 29788 2 30034 1 30036 1 30038 1 30282 1 30284 1 30286 3 30529 1 30534 4 30539 1 30789 1 31280 1 31286 1 31288 2 31532 1 32033 1 32035 2 32285 1 32534 1 32786 1 33534 1 33786 1 33788 1 34037 3 34288 1 37534 1 38038 1 39785 1 40284 1 42053 1 42905 1 43818 2 44068 2 51002 1
test_mask_27,1253 1 16584 2 17806 1 17847 1 17850 1 17885 1 18052 1 18067 2 18084 1 18099 2 18131 1 18305 1 18352 1 18548 1 18553 1 18565 1 18569 1 18631 2 18800 1 18803 1 18818 1 18866 1 18881 1 19053 3 19069 1 19131 1 19311 1 19370 1 19538 1 19541 1 19546 1 19554 1 19558 2 19622 1 19663 2 19800 1 19810 1 19874 1 19911 1 19914 1 20154 1 20284 1 20286 1 20293 1 20304 2 20418 1 20535 1 20538 1 20548 1 20555 1 20558 2 20621 1 20649 1 20657 1 20660 1 20666 1 20934 1 21044 1 21058 1 21124 1 21159 1 21553 1 21786 1 21800 1 22036 1 22288 2 22537 2 22550 1 22553 1 22784 2 23039 1 23289 1 23300 1 27289 1 27539 1 27778 1 29536 1 30038 1 30286 3 30535 1 31288 1 33536 1 33713 1 34285 1 40050 1 40301 1 41052 1 41298 1 41302 1 41304 1 41800 3 42050 1 42053 1 42553 1 42800 1 44311 1 44314 1
test_mask_28,1253 1 15872 1 16334 1 16351 2 16382 1 16584 1 16601 1 16615 2 16627 1 16632 1 16829 1 16834 1 16840 3 16872 2 17091 2 17122 2 17629 1 18068 2 18131 1 18318 1 18569 2 18572 1 18574 1 18635 1 18818 2 18822 1 18912 1 19069 2 19163 1 19316 1 19378 1 19565 1 19568 3 19661 1 19663 1 19816 2 19820 1 19911 1 20060 1 20068 1 20307 1 20314 2 20320 1 20553 1 20566 4 20657 1 20660 1 20668 1 20808 2 21065 2 21169 1 21300 1 21315 1 21791 1 21800 4 22052 2 22296 1 22302 1 22305 1 22548 1 22553 2 24294 1 27778 1 27794 1 28043 1 28285 1 29286 1 29536 1 29556 1 29786 1 29788 1 30034 3 30284 1 30286 3 30535 1 30539 1 30786 1 30788 1 31034 1 31288 1 31460 1 31539 1 31551 1 32035 2 32298 1 32534 1 54875 1 55128 1 56130 1 56631 1 57635 1 57885 1
test_mask_29,1253 1 10582 1 10586 1 11081 1 11582 1 12127 1 12337 1 13838 1 14819 1 15804 1 16320 1 16554 1 17315 1 17791 1 18037 1 18041 1 18052 1 18287 1 18290 1 18292 1 18548 1 18553 1 18785 3 18789 2 18800 1 18803 1 19037 3 19044 1 19288 2 19296 1 19529 3 19536 1 19538 2 19541 1 19543 1 19545 2 19778 1 19781 2 19786 1 19789 2 19796 1 20028 2 20036 1 20045 1 20276 3 20283 3 20293 2 20527 1 20530 1 20535 2 20543 1 20771 1 20776 3 20783 1 20792 1 21027 1 21034 1 21036 1 21041 1 21044 1 21278 1 21285 2 21293 1 21533 1 21536 1 21559 1 21782 1 21786 1 21788 1 22036 1 22038 1 22284 5 22534 5 22785 1 23035 1 23037 1 24285 1 27289 1 30288 1 31288 1 33538 1 33786 1 33788 1 34034 1 34036 3 34287 2 34535 1 35288 2 36036 1 37536 1 38038 1 38284 2 38287 1 38289 1 38539 1 38789 1 39052 1 39800 2 40050 3 41667 1 41801 2 42412 1 42553 1 43570 1 43624 1 43628 1
